location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
San Juan - Surf Town,La Union,222.0,3,2,9479178.0,42699.0,Condo,0.55,8.8,6.8,4.0,0.393,0.1066,Q4,2025
San Juan - Surf Town,La Union,240.0,2,2,10830240.0,45126.0,Townhouse,0.05,8.9,6.8,4.0,0.273,0.1056,Q4,2024
San Juan - Surf Town,La Union,166.0,2,1,7265820.0,43770.0,Condo,0.33,9.5,6.8,4.0,0.258,0.098,Q4,2024
San Juan - Surf Town,La Union,184.0,4,3,9220056.0,50109.0,House,1.38,9.0,6.8,4.0,0.122,0.1695,Q1,2024
San Juan - Surf Town,La Union,144.0,5,4,5573520.0,38705.0,House,0.87,8.0,6.8,4.0,0.312,0.1005,Q4,2025
San Juan - Surf Town,La Union,184.0,3,3,9318864.0,50646.0,House,0.45,8.5,6.8,4.0,0.181,0.1619,Q4,2024
San Juan - Surf Town,La Union,122.0,2,2,5971046.0,48943.0,House,1.78,8.9,6.8,4.0,0.039,0.107,Q4,2024
San Juan - Surf Town,La Union,56.0,1,1,2028656.0,36226.0,House,0.13,9.5,6.8,4.0,0.371,0.1003,Q3,2024
San Juan - Surf Town,La Union,262.0,2,2,14112368.0,53864.0,House,0.97,9.6,6.8,4.0,0.042,0.1052,Q2,2025
San Juan - Surf Town,La Union,203.0,2,2,9763894.0,48098.0,Condo,0.05,9.9,6.8,4.0,0.309,0.144,Q3,2024
San Juan - Surf Town,La Union,204.0,2,1,10764672.0,52768.0,Townhouse,0.4,8.9,6.8,4.0,0.087,0.1594,Q3,2025
San Juan - Surf Town,La Union,96.0,4,4,4227168.0,44033.0,Lot,0.05,9.3,6.8,4.0,0.206,0.1781,Q4,2024
San Juan - Surf Town,La Union,221.0,3,2,9266751.0,41931.0,House,0.6,7.9,6.8,4.0,0.389,0.1014,Q2,2024
San Juan - Surf Town,La Union,157.0,2,2,7925203.0,50479.0,Lot,0.52,9.1,6.8,4.0,0.061,0.1561,Q3,2024
San Juan - Surf Town,La Union,44.0,2,1,1765280.0,40120.0,Lot,0.38,8.2,6.8,4.0,0.307,0.1738,Q4,2024
